UniversityID,UniversityName,ClassCode,WeekNumber,WeekPace,AcademicSupport,ConceptMastering,instructorEngagement,instructorClarity,instructorknowledgeable
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,4,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,3,4,5,5,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,3,3,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,3,1,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,3,2,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,5,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,2,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,3,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,2,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,5,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,5,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,5,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,2,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,3,3,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,3,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,3,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,2,1,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,3,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,1,1,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,4,4,4,3,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,4,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,18,2,2,3,3,3,2
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,5,2,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,2,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,5,3,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,5,4,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,2,3,4,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,5,4,2,2,2
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,3,3,2,2,3
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,4,3,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,4,4,4,3
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,5,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,3,4,4,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,18,5,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,18,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,4,2,4,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,3,2,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,2,1,2,3,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,4,2,1,2,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,5,2,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,2,2,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,5,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,4,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,2,4,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,4,2,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,2,4,4,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,5,4,5,5,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,1,4,3,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,3,1,2,2,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,2,3,2,2,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,2,3,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,5,3,3,2,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,3,2,3,2,2
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,5,2,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,2,4,4,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,5,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,4,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,1,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,2,2,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,3,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,3,1,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,4,3,1,1,3,5
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,4,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,19,5,3,2,2,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,20,3,4,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,5,5,4,4,5,4
jT8CCfJRYuiukiEMB,University 3,Class 32,20,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,4,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,20,3,3,2,4,2,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,20,3,3,2,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,4,3,1,3,2,4
jT8CCfJRYuiukiEMB,University 3,Class 32,20,5,3,2,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,20,4,3,4,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,20,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,4,5,3,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,5,2,2,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,20,4,5,3,4,5,3
jT8CCfJRYuiukiEMB,University 3,Class 32,20,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,1,3,1,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,20,4,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,20,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,21,3,4,4,5,5,4
jT8CCfJRYuiukiEMB,University 3,Class 32,21,3,2,1,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,21,3,5,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,21,3,5,1,3,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,21,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,21,3,5,3,3,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,21,4,4,1,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,21,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,21,2,1,1,2,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,21,3,5,2,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,21,3,1,1,2,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,21,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,21,4,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 32,21,5,5,1,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,21,3,4,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,21,2,2,1,1,2,2
jT8CCfJRYuiukiEMB,University 3,Class 32,22,4,3,3,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 32,22,4,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,22,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,22,3,5,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,22,5,2,1,1,1,3
jT8CCfJRYuiukiEMB,University 3,Class 32,22,4,5,2,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,22,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,22,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,22,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,22,1,1,1,1,1,4
jT8CCfJRYuiukiEMB,University 3,Class 32,22,4,4,3,5,5,4
jT8CCfJRYuiukiEMB,University 3,Class 32,22,5,4,3,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,22,4,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,22,3,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,22,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,22,3,5,5,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,22,2,3,3,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,23,3,5,4,4.5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 32,23,5,5,4,5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 32,23,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,23,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,23,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,23,3,4,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,23,3,3,4,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,23,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 32,23,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 32,24,3,5,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 32,24,4,2,2,5,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,5,5,5,5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,0,5,5,4,4.5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,0,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,3,3,3,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 33,0,4,4,3,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,4,4,2,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,3,1,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,0,2,4,2,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,0,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,5,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,5,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,3,3,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,0,5,4,4,4,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,4,3,2,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 33,0,4,4,3,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,5,3,1,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,4,4,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,2,2,1,3,3,3
jT8CCfJRYuiukiEMB,University 3,Class 33,0,3,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,3,4,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,4,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,4,4,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,0,3,5,4,3,4,3
jT8CCfJRYuiukiEMB,University 3,Class 33,0,4,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,0,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,1,5,5,4,5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,1,5,5,5,5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,1,5,5,4,5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,4,3,4,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,4,4,4.5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,5,4,4,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,5,5,4,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,4,3,4.5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,5,2,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,5,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,2,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,5,4,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,4,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,2,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,5,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,4,5,5,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,3,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,4,4,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,3,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,3,2,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,2,3,2,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 33,1,5,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,5,2,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,5,5,4,2,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,5,3,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,5,4,5,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,5,4,5,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,3,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,3,3,5,5,4
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,4,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,3,5,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,1,4,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,4,4.5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,3,2,3,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,4,4,3,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,4,4.5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,5,5,NA,NA
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,2,3,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,3,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,4,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,2,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,3,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,3,2,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,3,2,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,5,5,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,4,2,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,5,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,4,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,4,1,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,4,3,4,4,3
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,3,2,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,4,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,5,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,3,2,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,5,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,2,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,4,3,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,4,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,5,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,1,3,3,3,3,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,3,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,3,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,5,3,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,3,3,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,1,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,3,4,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,5,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,3,5,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,3,3,3,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,4,3,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,5,2,1,4,3,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,2,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,4,2,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,4,5,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,4,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,3,4,4,3,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,3,5,4,5,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,2,3,4,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,4,1,3,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,2,5,4,4,5,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,4,4,4,4,4
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,4,4,3,4,5
jT8CCfJRYuiukiEMB,University 3,Class 33,2,4,5,4,5,5,5
