_id,WeekNumber,WeekPace,AcademicSupport,ConceptMastering,instructorEngagement,instructorClarity,instructorknowledgeable,submittedDate,universityId,class._id
EmCXBHJQ9xprF8GFm,10,3,5,5,5,5,5,2017-05-21T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
mta4RWRnG6k96paCi,15,3,3,3,2,3,3,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
DgyBo59QW7MqfoG6E,10,4,4,4,4,4,4,2017-05-21T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
E74Np4uozEzemEFy4,14,5,3,2,3,3,4,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
SLNGYoYJeSuKqnwX6,18,3,4,3,4,3,4,2017-05-22T04:00:00.000Z,rhvWsCs6E9RPWbm8b,3T3Hut6ZD4AYKutf2
qxpxW5fraQZBMKfWN,15,4,4,4,4,4,4,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
NJ3ZXuS9FMfNMoaGG,14,4,2,3,3,3,3,2017-05-22T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
nuebLmu765vWZRPBC,15,5,5,5,5,5,5,2017-05-22T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
DRbm3bhsLkemoFg9g,7,4,5,4,4,5,5,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
GAwQQN6RAzex5hLAR,11,4,5,5,5,5,5,2017-05-22T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
4nFishvH2eBR2mRLq,12,4,5,4,5,5,5,2017-05-22T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
Z6ZaSTFF3nJLPy8k4,13,4,5,5,5,5,5,2017-05-22T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
b7nviQzgEZ4C6WqEg,15,3,5,5,5,5,5,2017-05-22T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
sc6yg2mM2hzkNLvrW,15,4,4,4,4,4,4,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
JjDRo6XsCGZ5fvMuW,15,2,3,2,5,4,4,2017-05-22T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
yShpz42WbFAsQ2hW8,15,4,4,3,5,4,4,2017-05-22T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
iFzsfEPv2Ap8ddBST,15,4,3,2,4,4,5,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
Zg8WHabxQZDSzHpK2,15,5,4,3,5,5,5,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
ECWsQNd5nrFopwMAr,15,5,5,5,5,5,5,2017-05-22T03:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
GTHuEkRqkzhsj9cz5,15,3,4,3,4,4,4,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
m8sapxc86C22ibt2k,14,4,4,4,4,4,4,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
T5TGwj5TP9FiLEDNf,15,3,5,4,5,5,5,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
QSfvH6iAxnAZvPiv6,15,3,5,2,5,4,5,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
o5zCQD4HDGSgFZMxj,11,5,5,2,5,5,5,2017-05-22T04:00:00.000Z,KMwMAyary53yPideb,TSMsoAFJu9CeoojCb
uXbEkq7WfqxbxLedW,19,2,5,5,5,5,5,2017-05-22T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
6E98MiJZvAvptkvjK,19,2,3,1,3,2,4,2017-05-22T05:00:00.000Z,re2oaamkCc36r9Wqt,SQLK6EEPWY9ywg88W
w4FXKqcFbcikRPJ7R,11,4,3,2,2,3,5,2017-05-22T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
24DLFuaEkySrpKtCM,10,3,3,3,3,3,3,2017-05-22T04:00:00.000Z,8cwYYc5m87jzXPXKc,9eC77TBRujTmx7TnA
ZMRzBqpS9kgqHWurC,11,3,3,3,3,3,3,2017-05-22T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
DoEQsF2muNB6CavZb,19,1,2,1,2,2,2,2017-05-22T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
WPoQ6bnxuWa7MqxY2,19,3,4,2,3,3,3,2017-05-22T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
w9v4v2g3jvQAHLzai,19,2,2,2,2,2,2,2017-05-22T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
ybakMZ7KuYaCv9gRE,10,5,5,5,5,5,5,2017-05-22T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
ka5dozEn5NwzBLNtp,10,4,4,5,5,5,5,2017-05-22T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
3nfgoachixz2Htke2,15,3,5,4,5,5,5,2017-05-23T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
DnkRQ7PLSkQJZvSFr,14,3,3,3,3,3,3,2017-05-23T04:00:00.000Z,Z2CofMdimLxC4KXWr,YJSMMScTo4RisJaQ8
8vNzQa7Gc5XdpDtPL,15,3,3,3,3,3,3,2017-05-23T04:00:00.000Z,Z2CofMdimLxC4KXWr,YJSMMScTo4RisJaQ8
ZBk7NPcnF32sSi2ns,15,3,3,3,4,4,4,2017-05-23T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
ubBSYqiTvRWz6z8tt,15,5,3,1,5,3,5,2017-05-23T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
yeykGXXD9TdHXt2Ke,15,4,5,4,4,4,4,2017-05-23T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
fEmzcLiQJmLFJKEWm,15,3,3,3,3,3,3,2017-05-23T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
gGuJGEqh8CzioLwBZ,15,3,5,3,5,5,5,2017-05-23T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
HyuzW7yS74kistLbt,18,5,5,5,5,5,5,2017-05-23T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
Tdpqusvu5H6nS3joa,15,5,4,3,5,5,5,2017-05-23T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
HqxLtvYCEpHWWDDaX,14,4,4,3,5,5,5,2017-05-23T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
t6cGfxRM4hrr5HH8j,15,3,3,3,3,3,3,2017-05-23T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
Z3uo7CpTg3BQs4rdX,15,5,5,5,5,5,5,2017-05-23T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
kQaBtF3WrfR9eyDeP,15,4,3,2,5,5,5,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
8gp4qGSvFPwxYt7Cd,15,4,4,4,4,4,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
ADonCAncBbAvJPs23,15,5,5,4,4,4,5,2017-05-23T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
5Ga8JayP9ZSnuH9Sn,15,4,4,4,4,4,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
3JYxzKKv2hTjW5vDK,15,4,4,4,4,4,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
8i6Dq9nkpnDWXtuMq,15,5,5,4,5,5,5,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
bgju4ouLjPipn2vdf,15,3,4,3,5,5,5,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
CBbvZtmhB6BhPjYmo,15,4,4,2,4,3,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
koimCLzih3v8KT6ZT,15,5,3,5,5,5,5,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
JTNJykXRvCBQhiHn8,15,4,4,3,5,5,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
qiw3enehPKRtdkezg,15,5,3,2,4,3,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
u56roDjqqAc2gaL7x,15,4,5,2,5,4,5,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
rtFmuu8MSuG8us7jL,15,5,2,2,3,3,3,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
FA2697nazB96EeJRv,15,4,4,1,4,3,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
H5sXaHx6cTWGWB6ri,15,4,4,4,4,4,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
XeAvDo4nHPDghiARx,15,4,4,3,3,4,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
8vBaYKhw9u53AK7vE,15,4,5,3,5,5,5,2017-05-23T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
A7HHGpxP2msTZ3DwY,15,5,3,3,3,3,3,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
aafikQnBBfQunSR47,15,3,5,5,5,5,5,2017-05-23T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
BjAhtroDctFDX6K4m,14,4,2,2,4,4,5,2017-05-23T04:00:00.000Z,KMwMAyary53yPideb,3aYKXEGGTn4J8dfb8
WrpEtt25Kij6TYRwP,15,4,3,2,3,3,4,2017-05-23T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
728mnwPKixSTD9cPY,15,4,5,2,5,5,5,2017-05-23T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
ciYTzhrjyYcAYtGcp,19,3,3,3,3,3,3,2017-05-23T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
98jGPcvYngnPoGvwR,19,4,4,3,3,4,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
Fx7vxJcHwkBJR9wTn,19,4,5,5,5,5,5,2017-05-23T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
MtjFFFjeoaAWx4XqZ,19,3,1,1,4,4,4,2017-05-23T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
dv9SWxHBBXBHxbzhq,19,3,3,1,1,4,5,2017-05-23T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
DXmpXx83j5bTxZRdR,14,4,4,4,4,4,4,2017-05-23T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
PHDD8FsdG8neamE7s,10,2,4,4,5,4,5,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
xvzRtQw87PSroHkyq,15,4,4,4,4,4,4,2017-05-23T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
A2EveqCPfrTf3436p,10,5,5,4,5,5,5,2017-05-23T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
ifQiNdMP4BWg68gug,10,5,5,5,5,5,5,2017-05-24T04:00:00.000Z,jT8CCfJRYuiukiEMB,dWzpeZNtQyuKS3Prz
8pwbXZfkxa6Mk2MFe,15,4,3,3,4,3,3,2017-05-23T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
t5CRsn3FcqL6j8M6Q,15,4,5,3,5,5,5,2017-05-24T05:00:00.000Z,re2oaamkCc36r9Wqt,cdvXqXtjAjQo77G3n
qriYcNE83xXhxxTt6,18,5,3,3,4,4,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
jvGhE8HDBKiwEmgCn,18,3,3,3,3,3,4,2017-05-24T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
P8mspZwnJPQDN33R8,14,3,3,3,4,4,4,2017-05-24T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
AtgMHSFnSH2YuvWwX,14,5,4,3,4,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
6JtFCK83MxpmgkASa,18,3,5,5,5,4,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
PepeP4PYkATaaWbm2,18,5,5,5,5,5,5,2017-05-24T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
JpPfakSaDgaMCePH8,18,5,2,1,4,3,3,2017-05-24T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
oRKLg2qpWWCJiq4nY,18,5,5,5,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
kLxpjYnRi3byTfNhj,14,3,5,5,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
9aAJx5bBSqwKs2JFL,18,4,3,2,3,3,3,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
MCFLaebLrmbDNuk28,14,3,5,5,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
9oecLYp9KxBmQZsFj,18,5,5,5,5,5,5,2017-05-24T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
TwA2KNHbjZYj9bWTd,18,3,5,4,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
cgDLYt5w7de2Bxotv,15,3,3,3,3,3,3,2017-05-24T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
nqq4ePrWvqvbNF8Nq,14,4,5,4,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
tXnR9oCSKjiXFRZX7,18,3,5,2,3,3,4,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
vEZsPasHQRgrrCz8i,18,3,4,3,5,5,5,2017-05-24T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
x6reMs39Y3ASSo9PZ,15,3,3,3,3,3,3,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
LoYzWdGbQv9kahDbm,18,4,4,4,4,4,4,2017-05-24T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
pg7XeBpEnTmu5DK63,18,4,5,3,4,2,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
5xNh5cGSBNcARQkfM,18,5,5,5,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
qGaSSw9qYia4WHSw4,18,2,3,4,3,4,4,2017-05-24T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
DTZrQGoM5ZgierWSi,18,4,5,3,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
zNog5HixL2H8cTbHz,18,3,3,3,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
4MEX4MPx8v9MyGMR4,18,3,4,1,3,4,4,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
yt569jKJ7hqNLjDwQ,14,4,5,4,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
nc9m8k63692WdReaQ,18,4,4,3,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
ZgLPgr5KsXy7HJcM2,18,4,5,5,5,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
ebJeFaCN7coPQa2Rc,18,5,5,4,4,5,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
aksnfqX3ETnMn39QK,18,4,4,3,4,4,4,2017-05-24T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
H7tQGFbvTyd9eQPcc,19,3,4,2,4,4,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
R7EietEQF9CuePNdg,18,3,4,3,4,4,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
QpCd74Wgibi5rMizC,18,4,5,4,4,4,5,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
FdPZbmmPMcBqK2wks,18,3,3,3,3,3,3,2017-05-24T04:00:00.000Z,rhvWsCs6E9RPWbm8b,uji5Q3nkFQbDcaQcF
Wmfgx2HR4bzwy7Z87,10,3,5,4,5,5,5,2017-05-25T04:00:00.000Z,8cwYYc5m87jzXPXKc,9eC77TBRujTmx7TnA
zeQjvCksjxAsBenJp,14,4,4,3,3,3,3,2017-05-25T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
uWg9EgQAh6YPhnsSk,14,5,5,4,5,5,5,2017-05-25T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
mDsQPmCbmHStLpHqE,15,3,4,2,3,4,5,2017-05-25T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
qjDRHRADKh3edPrgH,14,4,3,3,3,3,3,2017-05-25T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
E22bLQ7TFinBhtScP,14,4,4,5,5,4,4,2017-05-25T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
Dy3J6vNrBsbfKqMJE,18,4,5,4,4,4,5,2017-05-25T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
5vkNBXy3og2qQPH9z,15,3,2,4,5,5,5,2017-05-25T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
Sqq6ZBGGGSAvfFPHZ,18,3,5,4,4,4,4,2017-05-25T04:00:00.000Z,8cwYYc5m87jzXPXKc,9eC77TBRujTmx7TnA
n33geag2G4sozyeym,15,4,5,4,4,4,4,2017-05-25T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
pJGd6AghqGLRzKSqF,10,4,5,4,4,4,4,2017-05-25T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
xFyijXvHZKpG3QPPm,10,3,5,4,5,5,5,2017-05-25T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
NcaQbu9Ea8h7qTwGr,18,5,4,2,4,3,4,2017-05-25T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
9MqQqMG7k6AJMeXyp,10,5,5,5,5,5,5,2017-05-25T07:00:00.000Z,DG4v4MSWn8dwonGHW,umhEJTscTTm833LK5
MtX4b4kGBxvmKZBNM,18,3,5,3,5,5,5,2017-05-25T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
wtEYr3LpBfKJxuJXg,18,4,4,3,4,4,5,2017-05-25T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
eRPJwfYtZQ2fPBg3T,14,2,5,3,5,5,5,2017-05-26T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
mSrSmg9ZGTefx4EhG,14,3,4,3,3,3,3,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
7aAD4wQsj5gE4sqaB,14,5,5,2,4,3,5,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
tNcoq6yrMMXBTruwk,14,3,4,3,5,5,5,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
CbBxo3Jxw468JqbJK,18,4,2,2,3,3,2,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
BmfRWWdQHxpuaLcKy,18,4,4,4,3,5,4,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
CJ3E7nnsW3CW5gQWc,18,3,4,4,4,4,5,2017-05-26T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
gNzfRBq4uejrSDHgy,18,4,3,3,4,3,5,2017-05-26T04:00:00.000Z,ggea8dRMH5T7RTjCu,AEBRzss6yXN9AxFML
Yr8TMuegzASwkKjGi,18,3,5,5,5,5,5,2017-05-26T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
MdsSgFjCqNnJS9ALC,18,5,5,4,5,5,5,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
MtpbvFCrFKZEvwu6p,15,5,5,4,5,5,5,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
qby7ifCXQvdnE6Yzb,15,3,4,3,5,5,5,2017-05-26T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
rX2K2F7o7Fj86FGT9,15,3,4,4,5,5,5,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
yB3iRW6N9QScFFaeZ,18,3,3,2,3,3,4,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
NYqNnHDfQGsmquP5Y,18,2,5,5,5,5,5,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
QhgQuNhuQyEoqF3Wz,18,4,5,3,5,4,5,2017-05-26T05:00:00.000Z,re2oaamkCc36r9Wqt,QbwgQwHwJ8qXycsvw
834bzGX9fmygfAuRJ,18,4,3,3,2,2,3,2017-05-26T04:00:00.000Z,ggea8dRMH5T7RTjCu,fKuRkaapzScHBx629
NwbNBhh4qQBqAS9Mn,15,3,5,4,5,5,5,2017-05-26T04:00:00.000Z,jT8CCfJRYuiukiEMB,sbn6PNG3xFNmvFC2c
cHgkEZBk8BRrsTJKo,15,2,4,5,3,4,4,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
dQMxtapDzR7MF2A7v,15,4,4,4,4,4,4,2017-05-26T05:00:00.000Z,re2oaamkCc36r9Wqt,ZD5dWF66ouv9wpAQf
QyWxFdf4F2u6r8NuQ,15,3,4,3,4,4,4,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
kq2rEu7eJJXQKNrPo,15,3,5,5,5,5,5,2017-05-26T04:00:00.000Z,jT8CCfJRYuiukiEMB,BLgibqSb5Mc4tKzB8
bdPgTLdiv2awWyzSj,15,2,4,4,5,5,5,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
3uXpsfsKCf8SAHTA7,15,4,5,3,5,4,5,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
ryJpeGWm6HL5qYnkC,18,3,3,3,3,3,3,2017-05-26T06:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
omMuzapq7KQgNkAD9,15,5,5,5,5,5,5,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
qdx6CmrqMK96Bwhfk,18,5,4,1,2,2,5,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
FoPL4xM26fgDDz4Dc,15,4,5,4,4,4,5,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
3293Jx27ARyDf7Wyt,18,3,5,1,1,2,2,2017-05-27T04:00:00.000Z,rhvWsCs6E9RPWbm8b,g3WGrREtfeeFP3FiN
vSvDgmHKc6cwrdhMD,18,4,3,2,2,4,4,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
TZyxczSvcuk33mDY8,15,3,3,3,3,3,3,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,c7QefwX8fgjEaccnF
sTfZagBnWDzwtSHoE,15,4,4,4,4,4,4,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,2orJdCkNhXvzwA7SR
BmzctNk45Z8mNcTeS,18,5,3,1,3,3,4,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
a947iqDoBfJkMYNXt,10,3,4,2,3,4,4,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
NNGgZurZEuMEcnDkH,18,3,5,4,5,5,5,2017-05-26T07:00:00.000Z,DG4v4MSWn8dwonGHW,MxkgMG7oqkNTmLXz7
ZTQctLmZdYwdc6tiB,15,3,4,3,3,3,3,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
pvpWNzcfaYhacqCW5,18,2,5,1,1,2,5,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
Dx4oRvMwb6YWpmKRz,15,4,5,3,5,5,5,2017-05-26T07:00:00.000Z,snkTMP4Qx5nDYmf53,A8dG8guZ7nQLX33o8
wqPEPgdw4u3fvjN5b,15,3,2,2,2,3,2,2017-05-26T07:00:00.000Z,wEYz76ngTMEsrQtm2,NY9J2DyASStRZ638y
